p_T, Eta, Phi, p_T-corr, N-Trk, Angularity, Mean-p_T, p_T_1, p_T_2, p_T_3, p_T_4, p_T_5, X_tru
86.7262, -0.00171831, 1.78297, -15.544, 557, 0.254381, 0.528818, 2.45532, 2.03542, 1.92852, 1.75968, 1.69847, 0
83.0597, 0.165167, 2.73255, -19.2105, 509, 0.263822, 0.568902, 2.53134, 2.21415, 2.11776, 1.99824, 1.97095, 0
61.5819, 0.0349466, 5.35589, -40.6883, 431, 0.251921, 0.50477, 3.50681, 2.45396, 2.38909, 2.36919, 2.32379, 0.0880851
56.4156, -0.297132, 5.69951, -45.8546, 337, 0.257203, 0.547724, 2.54018, 1.96729, 1.72818, 1.35341, 1.31112, 0.0138221
50.687, -0.000342008, 4.21429, -51.5832, 360, 0.2452, 0.47818, 2.18087, 2.05882, 1.67033, 1.51472, 1.3566, 0
47.6782, 0.194219, 0.043855, -54.592, 273, 0.695276, 0.548026, 2.02942, 1.89164, 1.80596, 1.60572, 1.37025, 0.00726617
47.6402, -0.48982, 3.41104, -54.63, 285, 0.201891, 0.595503, 3.05636, 2.90019, 1.58029, 1.52072, 1.26352, 0
33.6947, 0.207901, 2.15803, -68.5755, 254, 0.224789, 0.510525, 1.81508, 1.80252, 1.40043, 1.34861, 1.17186, 0.00944779
29.4121, -0.236686, 2.57429, -72.8581, 237, 0.214802, 0.507105, 2.12808, 1.63977, 1.61442, 1.24563, 1.14473, 0
22.3465, 0.312309, 0.871065, -79.9237, 187, 0.20451, 0.385284, 1.20271, 1.00112, 0.965851, 0.963542, 0.935742, 0.0103021
20.499, -0.147753, 3.67581, -81.7712, 131, 0.189301, 0.554027, 1.95007, 1.33322, 1.30524, 1.22759, 1.00811, 0
13.7718, -0.150672, 0.410216, -88.4984, 122, 0.17464, 0.382549, 1.3528, 1.06188, 0.98975, 0.87458, 0.62991, 0
12.7577, -0.361615, 4.99383, -89.5125, 107, 0.159215, 0.490681, 1.64792, 1.50722, 0.992145, 0.751428, 0.710323, 0
10.5921, 0.434366, 4.92621, -91.6781, 69, 0.158932, 0.460527, 1.17141, 1.08058, 1.02909, 0.745593, 0.679051, 0
87.6235, -0.382432, 1.78349, -20.3878, 684, 0.276814, 0.492267, 2.96733, 1.66178, 1.63609, 1.63609, 1.59911, 0.0338824
85.5899, 0.479169, 2.61021, -22.4214, 649, 0.237805, 0.555778, 8.54392, 2.43179, 2.24084, 1.91604, 1.75111, 0.0634662
82.5933, -0.396163, 4.62977, -25.418, 563, 0.239601, 0.565707, 2.43543, 2.23871, 2.1296, 1.93297, 1.70455, 0
79.4847, -0.0110664, 2.16249, -28.5266, 503, 0.236109, 0.512804, 4.76603, 3.13823, 2.08145, 2.05012, 1.94499, 0
69.758, -0.0737368, 0.32745, -38.2532, 376, 0.312378, 0.581317, 3.20016, 2.63255, 2.60192, 2.30714, 2.03222, 0.00113392
64.749, 0.351828, 5.84162, -43.2623, 401, 0.242218, 0.573, 3.65341, 3.01934, 1.66964, 1.62679, 1.56856, 0.007878
63.4769, -0.270782, 1.35645, -44.5344, 387, 0.244751, 0.507815, 2.69251, 2.53617, 2.35284, 2.30799, 1.76764, 0.0208086
61.8777, 0.225927, 4.53281, -46.1336, 371, 0.231537, 0.594978, 2.35674, 2.17247, 2.15753, 1.80285, 1.66266, 0.00191718
60.5135, -0.331423, 2.49461, -47.4978, 376, 0.254868, 0.58751, 2.7061, 2.06683, 1.95227, 1.88955, 1.85511, 0.0234797
60.1146, 0.232491, 1.29647, -47.8967, 446, 0.262268, 0.492743, 2.11173, 1.57007, 1.55147, 1.48239, 1.45732, 0
49.9635, 0.480137, 3.06955, -58.0478, 343, 0.230844, 0.549049, 3.56067, 2.35706, 1.91036, 1.75151, 1.69067, 0.00659528
47.0323, -0.0681626, 4.94821, -60.979, 302, 0.229592, 0.566654, 3.24187, 2.80486, 2.16914, 1.926, 1.66518, 0
43.8956, -0.0878184, 5.99423, -64.1156, 234, 0.177026, 0.585275, 1.98818, 1.94344, 1.75229, 1.4971, 1.48139, 0.0265091
36.1374, -0.489566, 3.5513, -71.8739, 212, 0.1931, 0.803054, 3.26931, 3.26931, 2.05218, 1.89974, 1.60682, 0.209565
26.9005, 0.00983942, 0.942301, -81.1108, 177, 0.200844, 0.455941, 2.46811, 2.00975, 1.5915, 1.37356, 1.21455, 0.00131647
24.563, 0.0287913, 3.94752, -83.4483, 155, 0.137298, 0.4235, 2.20196, 1.8842, 1.35361, 0.985459, 0.783859, 0
14.1014, 0.225405, 1.74186, -93.9099, 93, 0.168957, 0.470046, 1.83219, 1.52878, 1.04727, 0.976816, 0.789091, 0.0078523
10.9842, 0.118986, 2.82211, -97.0271, 76, 0.101426, 0.477573, 1.48821, 1.2057, 1.01854, 0.978483, 0.884162, 0
94.3022, -0.154023, 0.942552, -12.098, 706, 0.275227, 0.457778, 2.41388, 2.0727, 1.76653, 1.73618, 1.72731, 0
93.8811, 0.458862, 1.5252, -12.519, 673, 0.258562, 0.549013, 2.01168, 1.91412, 1.86107, 1.84157, 1.79219, 0.0107694
84.0781, -0.226831, 4.1771, -22.322, 477, 0.26009, 0.579849, 2.61071, 2.35481, 2.10908, 1.89628, 1.81657, 0.00100134
76.8452, 0.113684, 2.10915, -29.5549, 458, 0.243625, 0.560914, 3.23543, 2.03152, 2.02086, 1.73088, 1.6893, 0.0236163
70.862, 0.154924, 5.8278, -35.5381, 505, 0.275106, 0.469285, 3.0644, 2.04351, 2.02273, 1.71561, 1.60246, 0.0067828
66.3738, -0.47408, 6.27037, -40.0263, 465, 4.37618, 0.526776, 1.89791, 1.73435, 1.63378, 1.63036, 1.54353, 0.00170933
48.1322, 0.397743, 6.25975, -58.2679, 359, 2.55396, 0.586978, 2.57926, 2.01759, 1.75529, 1.75385, 1.73458, 0.0542298
47.8157, 0.100015, 4.86752, -58.5844, 329, 0.245573, 0.492946, 2.70244, 2.40442, 1.82994, 1.61767, 1.54094, 0
45.626, -0.498343, 4.70706, -60.7741, 289, 0.196145, 0.701938, 2.33647, 2.08942, 1.96251, 1.84832, 1.40686, 0
45.1639, -0.351976, 2.89624, -61.2363, 234, 0.250075, 0.627276, 2.01613, 1.80805, 1.58325, 1.52146, 1.49905, 0
43.3725, 0.265849, 3.36697, -63.0276, 227, 0.208584, 0.570691, 2.37067, 2.24997, 2.22834, 1.65813, 1.599, 0.00288464
42.184, 0.270567, 0.943683, -64.2161, 230, 0.24848, 0.703067, 1.83612, 1.83231, 1.73512, 1.69943, 1.60855, 0.0494725
20.392, 0.427114, 3.81149, -86.0081, 146, 0.182404, 0.453155, 1.76363, 1.66441, 1.30705, 1.18524, 0.937548, 0
19.9055, 0.0280664, 1.3727, -86.4946, 172, 0.206699, 0.47394, 2.24137, 1.78486, 1.47246, 1.43801, 1.35684, 0.00252084
17.5413, -0.366617, 5.45141, -88.8588, 121, 0.180411, 0.565847, 1.5439, 1.19663, 1.12852, 1.10527, 0.996607, 0
13.3751, -0.0627339, 6.24807, -93.025, 42, 2.23687, 0.703952, 1.88537, 1.26511, 1.13697, 1.11938, 0.98162, 0
90.7413, -0.0797277, 0.653356, -10.0053, 611, 0.273945, 0.504118, 2.75924, 2.58734, 2.42011, 2.13663, 1.70284, 0.00770128
88.1162, 0.0330842, 4.89616, -12.6304, 587, 0.263181, 0.527642, 2.45852, 2.31275, 2.14536, 2.09565, 1.87298, 0.0309045
79.7808, -0.0409415, 1.97523, -20.9658, 430, 0.265467, 0.595379, 2.67505, 2.51819, 2.20788, 2.05421, 2.04669, 0.0239205
78.9931, -0.39205, 2.49299, -21.7535, 527, 0.238443, 0.548563, 2.5928, 2.13863, 2.03146, 1.9248, 1.86394, 0.0096191
72.7483, 0.476114, 4.71849, -27.9983, 447, 0.239927, 0.62178, 3.11923, 2.10886, 1.91421, 1.79746, 1.76691, 0.0885097
65.8768, 0.490132, 5.82295, -34.8698, 524, 0.236391, 0.522832, 2.59635, 2.18846, 1.91161, 1.44402, 1.42615, 0.00141446
64.8146, -0.0780557, 1.29738, -35.932, 390, 0.219788, 0.531267, 3.48184, 1.93571, 1.86499, 1.83247, 1.52962, 0.0157538
58.4788, -0.363488, 5.24067, -42.2678, 373, 0.244142, 0.536503, 3.31925, 2.83041, 2.25914, 1.63329, 1.41978, 0.0352118
49.1319, -0.328755, 5.68215, -51.6146, 333, 0.244767, 0.486455, 2.10275, 1.78622, 1.7233, 1.52537, 1.52293, 0.00506634
46.6911, 0.354384, 5.34636, -54.0555, 318, 0.231813, 0.576433, 1.97017, 1.59118, 1.56651, 1.47542, 1.4374, 0.00306812
33.7584, 0.0524315, 3.81588, -66.9882, 232, 0.195037, 0.496447, 2.45398, 1.73565, 1.41908, 1.35635, 1.34992, 0.00537524
29.8718, -0.175717, 0.223645, -70.8748, 199, 1.81432, 0.466746, 2.15998, 1.96183, 1.69487, 1.36196, 1.32312, 0
14.4648, 0.427468, 4.23826, -86.2818, 158, 0.208197, 0.452025, 1.73848, 1.41706, 1.08744, 0.923328, 0.86818, 0.0630452
14.1663, 0.389699, 0.544961, -86.5803, 172, 0.223317, 0.590263, 1.40118, 1.18541, 1.03765, 0.950549, 0.885024, 0
97.8829, -0.47982, 3.64285, -3.08513, 665, 0.249011, 0.559331, 3.48649, 2.02435, 1.83879, 1.80494, 1.7527, 0
95.1162, -0.323354, 1.48186, -5.8518, 618, 0.250238, 0.531376, 3.67712, 2.18983, 2.15935, 2.01255, 1.91701, 0.0205426
88.7471, 0.202136, 3.39484, -12.2209, 545, 0.229314, 0.501396, 2.8976, 2.52187, 1.83499, 1.59905, 1.57062, 0.0168433
73.4176, 0.429097, 0.757605, -27.5504, 494, 0.243423, 0.506328, 2.49621, 1.89311, 1.4794, 1.47, 1.40717, 0
71.87, 0.216211, 5.63377, -29.098, 462, 0.258932, 0.548626, 2.38535, 1.83918, 1.71006, 1.65223, 1.62624, 0
64.489, 0.459817, 4.7398, -36.479, 466, 0.253796, 0.614181, 2.73856, 2.65004, 2.61371, 1.75428, 1.64543, 0.0116634
60.1143, -0.45427, 5.94853, -40.8538, 371, 0.233847, 0.613411, 3.52794, 2.34112, 1.72389, 1.68665, 1.67185, 9.84177e-05
57.392, -0.0642299, 0.879344, -43.576, 386, 0.231979, 0.517045, 1.76239, 1.58549, 1.49726, 1.27882, 1.2546, 0.00442858
52.8677, -0.0672431, 3.97509, -48.1003, 395, 0.254235, 0.451861, 1.97762, 1.60423, 1.55237, 1.41305, 1.41222, 0.00921518
37.2902, -0.101572, 2.89429, -63.6778, 276, 0.245643, 0.443931, 2.04447, 1.73079, 1.58446, 1.57254, 1.40111, 0
28.8758, -0.323433, 3.23326, -72.0923, 171, 0.195592, 0.525014, 1.73199, 1.72721, 1.58599, 1.42727, 1.29269, 0
24.4964, 0.224653, 2.44762, -76.4716, 192, 0.186871, 0.462196, 1.68319, 1.36865, 1.34682, 1.21488, 1.06295, 0
24.2608, 0.281265, 6.08453, -76.7073, 137, 1.40177, 0.638442, 1.92208, 1.75392, 1.67503, 1.44994, 1.43026, 0
15.7131, -0.0306779, 5.29823, -85.255, 139, 0.21076, 0.462149, 2.29595, 0.91561, 0.870367, 0.843893, 0.762918, 0.0675279
14.8612, -0.29552, 2.41455, -86.1068, 139, 0.160119, 0.412811, 1.49708, 1.10777, 1.09991, 0.982059, 0.83415, 0.0231708
97.4648, 0.494865, 3.89122, 3.02371, 593, 0.242924, 0.616866, 4.42167, 3.24916, 2.15683, 1.79962, 1.70379, 0.0978815
88.9252, 0.427371, 1.16839, -5.51588, 623, 0.264405, 0.552331, 3.0544, 2.7569, 2.41603, 1.72041, 1.7004, 0.0251476
86.2166, 0.220045, 4.62288, -8.2245, 500, 0.25321, 0.567215, 2.48377, 2.18248, 2.14309, 1.94359, 1.86983, 0.03802
72.2389, -0.128957, 5.93232, -22.2022, 405, 0.238647, 0.555684, 3.30737, 3.28503, 2.81308, 2.639, 2.38065, 0.0648475
69.9964, 0.359048, 3.39013, -24.4447, 426, 0.25385, 0.583303, 3.41637, 2.82434, 1.88075, 1.86242, 1.84025, 0.0118737
60.0886, -0.489455, 2.42843, -34.3525, 406, 0.234614, 0.632512, 2.86734, 2.76517, 2.52644, 2.41821, 2.08069, 0
51.8529, -0.0251159, 3.54313, -42.5882, 323, 0.237269, 0.475715, 2.36335, 1.93546, 1.77626, 1.55393, 1.52759, 0.0120681
50.9897, 0.479296, 0.24275, -43.4514, 370, 0.520155, 0.548276, 1.93666, 1.8699, 1.74316, 1.67165, 1.62086, 0.000305421
43.0637, 0.218916, 5.49851, -51.3774, 314, 0.226676, 0.500741, 2.1277, 1.91215, 1.8885, 1.40197, 1.35301, 0.0249413
24.3423, 0.115078, 1.54276, -70.0988, 190, 0.222093, 0.434684, 1.87435, 1.2114, 1.17716, 1.14542, 1.00848, 0
22.3846, 0.184076, 0.755287, -72.0566, 158, 0.182634, 0.476267, 1.72177, 1.56992, 1.31703, 1.13322, 1.11457, 0.0031997
21.2887, 0.0659735, 2.44876, -73.1524, 148, 0.203601, 0.532218, 1.85261, 1.70551, 1.67003, 1.66925, 1.14232, 0.0536952
94.9786, -0.342842, 1.06186, -5.24065, 614, 0.261118, 0.589929, 2.68673, 2.63284, 2.17921, 2.06426, 1.92965, 0.0103305
94.6548, -0.457949, 5.73497, -5.56447, 626, 0.26315, 0.534773, 2.55768, 2.17613, 2.03086, 2.02569, 1.78764, 0.00132358
87.1591, -0.123615, 1.87953, -13.0602, 551, 0.246043, 0.528237, 2.65667, 2.61613, 2.33539, 2.23645, 1.95549, 0.0024165
80.5035, -0.201383, 4.70668, -19.7158, 516, 0.25386, 0.512761, 4.26267, 3.7113, 2.87753, 1.7623, 1.71638, 0.0681041
76.6864, -0.367877, 0.186027, -23.5329, 502, 1.43685, 0.568047, 2.72895, 2.35994, 2.34265, 2.13746, 2.12237, 0.00712257
72.4224, 0.393048, 4.18152, -27.7969, 498, 0.25892, 0.540466, 2.4429, 2.33426, 2.02132, 2.00605, 1.82431, 0.00442974
69.1185, 0.229632, 1.37196, -31.1008, 536, 0.250426, 0.483346, 1.98053, 1.66853, 1.62116, 1.4509, 1.42154, 0
64.7785, -0.490993, 5.09233, -35.4408, 421, 0.254497, 0.568232, 2.26365, 2.15638, 1.85966, 1.84773, 1.68531, 0
45.9212, 0.0737787, 5.25517, -54.2981, 287, 0.195767, 0.515969, 2.32001, 2.02237, 1.93026, 1.35364, 1.31953, 0.0155929
42.1839, -0.434888, 2.19573, -58.0354, 281, 0.22287, 0.648983, 2.40683, 2.35984, 2.08724, 2.07797, 1.65282, 0
42.0106, -0.279249, 2.9437, -58.2087, 248, 0.217428, 0.600152, 2.48698, 2.05903, 1.73187, 1.71194, 1.56895, 0.00800615
38.1268, 0.313678, 4.68384, -62.0925, 282, 0.228617, 0.544668, 1.73064, 1.6766, 1.66894, 1.53919, 1.39037, 0
19.227, 0.124319, 0.873507, -80.9923, 104, 0.125251, 0.600843, 2.42023, 1.72118, 1.49521, 1.34321, 1.05808, 0
96.8293, 0.498257, 3.51507, -0.600508, 580, 0.272963, 0.620701, 3.45915, 2.48443, 2.38789, 2.3473, 1.91646, 0.00781023
94.146, -0.155794, 5.23901, -3.2838, 568, 0.272389, 0.550562, 2.32457, 2.29017, 2.26065, 1.90775, 1.86999, 0
83.4811, -0.00694272, 3.86955, -13.9487, 539, 0.236328, 0.512154, 2.39672, 1.88474, 1.85445, 1.68502, 1.66474, 0.00366195
79.9667, 0.293406, 5.67387, -17.4631, 556, 0.266205, 0.526097, 3.07421, 2.33432, 2.27247, 2.11582, 1.69798, 0.000349059
65.2525, -0.463784, 0.507017, -32.1774, 401, 0.222053, 0.577455, 2.9791, 2.92368, 1.68171, 1.54418, 1.46589, 0.00177166
59.4402, 0.0763786, 0.860812, -37.9897, 461, 0.240741, 0.453742, 2.03278, 1.99214, 1.79955, 1.48472, 1.40723, 0.00316199
54.857, -0.291279, 3.30268, -42.5728, 374, 0.217091, 0.507935, 2.19973, 1.97441, 1.66907, 1.49962, 1.47794, 0.00829909
46.0738, 0.458136, 4.23877, -51.356, 326, 0.238721, 0.568812, 3.13287, 1.86701, 1.76189, 1.71658, 1.60829, 0.0265602
29.6137, 0.205823, 2.61299, -67.8161, 247, 0.239558, 0.417095, 1.76261, 1.63939, 1.29623, 1.24425, 1.18646, 0.00142995
22.0688, -0.128099, 5.80736, -75.361, 116, 0.1453, 0.501564, 1.61828, 1.39812, 1.11587, 1.08151, 1.07599, 0
15.7667, -0.0929424, 4.74537, -81.6631, 110, 0.194211, 0.437964, 1.15463, 1.13012, 1.06472, 0.92199, 0.840832, 0
10.0459, -0.310125, 1.51943, -87.3839, 69, 0.128504, 0.401836, 1.60547, 1.09636, 0.951877, 0.829746, 0.751107, 0
97.3279, -0.497232, 1.16824, -10.1455, 674, 0.254996, 0.562589, 3.54221, 3.05402, 2.51043, 2.30548, 1.83529, 0.0120476
80.6132, -0.155398, 3.72734, -26.8602, 541, 0.27192, 0.500703, 3.36293, 2.22068, 2.09309, 1.86049, 1.60269, 0
77.1753, 0.0528536, 2.76263, -30.298, 557, 0.255718, 0.47935, 3.25031, 1.96597, 1.86927, 1.66503, 1.53534, 0.0201883
67.7193, 0.493752, 1.88946, -39.754, 443, 0.242993, 0.621278, 2.13024, 1.94503, 1.71031, 1.70434, 1.62004, 0.00616658
61.0738, -0.115284, 0.567207, -46.3995, 411, 0.251181, 0.526498, 1.84365, 1.77504, 1.7257, 1.69207, 1.57784, 0.0276672
58.3885, 0.0990579, 1.16963, -49.0848, 384, 0.242396, 0.507726, 2.35016, 1.6243, 1.59456, 1.59443, 1.58463, 0
48.6839, 0.321385, 4.01922, -58.7895, 316, 0.199176, 0.553226, 2.45367, 2.27499, 1.98799, 1.72269, 1.70512, 0.00233114
44.4832, 0.0138045, 1.64953, -62.9901, 293, 0.211922, 0.488827, 1.81907, 1.60523, 1.56531, 1.56272, 1.44124, 0
34.1533, 0.234437, 0.179713, -73.32, 218, 2.65653, 0.502255, 2.10066, 1.46458, 1.31705, 1.27919, 1.24585, 0
32.1162, -0.0557658, 3.22184, -75.3572, 224, 0.201736, 0.494095, 3.09855, 1.45193, 1.32622, 1.22795, 1.20096, 0
31.1019, 0.293614, 4.57633, -76.3714, 177, 0.170216, 0.53624, 2.17157, 1.47711, 1.23058, 1.18466, 1.16984, 0.024769
25.1249, 0.334286, 5.47934, -82.3484, 146, 0.187254, 0.697914, 3.05584, 2.31, 1.72882, 1.54965, 1.54607, 0.00741549
14.1312, 0.25844, 2.33443, -93.3422, 96, 0.108257, 0.543506, 1.42608, 1.29798, 1.14035, 1.01628, 0.909968, 0
11.7038, -0.28188, 4.71609, -95.7696, 87, 0.119246, 0.688457, 1.82537, 1.53189, 1.27555, 1.25595, 0.995947, 0
86.8616, 0.10502, 0.135939, -7.52129, 546, 1.38435, 0.50209, 1.84278, 1.7481, 1.71541, 1.70491, 1.53598, 0
83.1717, 0.219887, 3.89048, -11.2112, 517, 0.247298, 0.558199, 1.81886, 1.79794, 1.75814, 1.67824, 1.64471, 0.00392977
77.2184, 0.265183, 0.864829, -17.1646, 488, 0.247548, 0.555528, 2.71298, 2.2942, 1.94336, 1.87514, 1.59534, 0
76.9593, -0.167282, 5.07995, -17.4236, 425, 0.269675, 0.561747, 3.05437, 2.0149, 1.74909, 1.65573, 1.61083, 0.00227827
72.8581, -0.196858, 0.520707, -21.5248, 475, 0.27127, 0.502469, 2.01435, 1.89664, 1.77792, 1.65025, 1.51539, 0.00190557
71.5201, 0.286777, 1.77098, -22.8628, 495, 0.246687, 0.4768, 2.01805, 1.889, 1.75516, 1.35929, 1.35401, 0.00152185
70.3499, -0.447772, 3.01933, -24.033, 449, 0.228747, 0.676442, 2.39542, 2.35094, 2.07296, 2.03233, 1.88247, 0
61.1287, -0.175096, 1.71106, -33.2542, 362, 0.22677, 0.550709, 3.316, 2.86173, 2.08612, 2.0836, 1.75706, 0
47.4734, -0.427882, 5.46653, -46.9095, 368, 0.248307, 0.510467, 2.28872, 1.78848, 1.60193, 1.30796, 1.26087, 0.00335337
42.3335, -0.27855, 1.00538, -52.0494, 322, 0.238007, 0.486592, 2.02186, 1.87842, 1.4169, 1.3913, 1.36855, 0
33.2997, -0.0457278, 5.94643, -61.0832, 221, 0.224969, 0.482604, 1.58603, 1.26017, 1.21365, 1.19448, 1.18712, 0.0203878
24.2498, 0.48707, 2.28413, -70.1331, 179, 0.213233, 0.551132, 1.62701, 1.4477, 1.40515, 1.35825, 1.22936, 0.0228354
17.4296, 0.492844, 0.476226, -76.9533, 143, 0.205983, 0.562246, 2.17421, 1.80415, 1.76592, 1.40083, 1.07967, 0.00314462
17.0749, -0.117437, 4.42602, -77.3081, 123, 0.173704, 0.449338, 1.84965, 1.13883, 1.08468, 1.06304, 0.913225, 0.00199543
16.3965, -0.144006, 2.54176, -77.9864, 161, 0.165854, 0.455458, 1.52596, 1.10725, 0.995307, 0.966056, 0.939218, 0.00257002
14.416, 0.189704, 3.14015, -79.9669, 121, 0.171528, 0.465032, 1.40311, 1.17247, 1.07191, 0.842313, 0.83155, 0
10.0394, 0.117376, 1.26206, -84.3435, 70, 0.12215, 0.557743, 1.87389, 1.49045, 1.36811, 1.32964, 0.677348, 0
98.9044, 0.462606, 5.64978, 4.81796, 676, 0.261747, 0.565168, 2.16157, 2.13572, 2.08553, 1.64569, 1.52786, 0.0158016
98.5242, -0.0943332, 0.655868, 4.43778, 707, 0.272173, 0.482962, 3.22934, 2.25421, 2.06718, 2.0614, 1.78954, 0
96.2557, -0.251809, 5.26693, 2.16928, 596, 0.257438, 0.5318, 2.02601, 1.78588, 1.69739, 1.69058, 1.65277, 0.0017278
90.6906, -0.324306, 2.9035, -3.39582, 618, 0.258373, 0.512376, 2.24973, 1.98073, 1.9008, 1.66353, 1.52472, 0
89.2312, 0.181891, 1.78932, -4.85527, 537, 0.260061, 0.524889, 5.50385, 4.06401, 2.55022, 2.42567, 2.42268, 0.0705258
64.6899, -0.466851, 0.388412, -29.3966, 376, 0.233869, 0.666906, 3.1511, 2.72724, 2.53158, 2.23422, 1.75638, 0.00155389
48.1404, 0.0597049, 5.76628, -45.9461, 281, 0.233546, 0.566357, 2.65387, 2.53577, 2.4095, 2.32286, 2.13457, 0.00367885
43.7926, 0.354847, 3.74663, -50.2939, 315, 0.221943, 0.460975, 2.03746, 1.45882, 1.41623, 1.2145, 1.1602, 0
42.2985, -0.207537, 1.16276, -51.788, 387, 0.232033, 0.427257, 2.05352, 1.67498, 1.63796, 1.33719, 1.30249, 0
35.8418, -0.204775, 2.35388, -58.2446, 279, 0.225557, 0.416765, 1.76538, 1.60276, 1.49511, 1.42893, 1.10954, 0.000652697
34.1079, 0.205923, 2.69564, -59.9785, 280, 0.229731, 0.460918, 1.87994, 1.78478, 1.73035, 1.46151, 1.40151, 0
32.2762, 0.165009, 1.00189, -61.8103, 240, 0.235389, 0.47465, 2.44872, 2.31042, 2.01225, 1.31068, 1.08847, 0
32.2612, 0.238165, 3.16832, -61.8253, 245, 0.199163, 0.528871, 2.06833, 2.06479, 1.44969, 1.33051, 1.1372, 0
17.6604, -0.212069, 4.79794, -76.4261, 126, 0.115146, 0.504582, 2.43251, 1.31018, 1.14456, 0.902996, 0.85071, 0
10.231, 0.289381, 0.406269, -83.8555, 95, 0.121405, 0.409239, 2.43127, 0.904793, 0.889527, 0.759175, 0.671586, 0
99.8582, 0.118046, 6.13708, -8.32299, 703, 1.59793, 0.47779, 2.75068, 2.74273, 2.58128, 2.36536, 1.7372, 0.012181
97.7954, -0.00974499, 3.56031, -10.3858, 613, 0.253254, 0.514712, 2.88357, 2.56534, 2.02329, 1.75667, 1.72832, 0.035334
82.3674, 0.40702, 2.34569, -25.8138, 576, 0.255497, 0.538349, 2.09823, 2.00703, 1.97174, 1.5891, 1.48587, 0.015128
79.7489, 0.157601, 5.46705, -28.4323, 579, 0.248114, 0.50474, 2.13439, 1.91422, 1.79259, 1.78965, 1.3676, 0.0287319
79.2566, -0.405511, 5.11579, -28.9246, 466, 0.247603, 0.562103, 2.85672, 2.6282, 2.11451, 1.97255, 1.9211, 0.0216939
69.4152, -0.375876, 1.65737, -38.766, 497, 0.255922, 0.50668, 2.6282, 2.30421, 1.51561, 1.46011, 1.41459, 0.0211891
62.9615, 0.12031, 4.45644, -45.2197, 423, 0.251718, 0.49576, 2.67507, 2.5319, 2.30349, 1.65134, 1.44226, 0.0468643
57.7562, 0.220592, 3.97792, -50.425, 388, 0.260102, 0.566238, 3.23138, 2.26279, 1.62073, 1.4009, 1.3734, 0.0124062
51.06, 0.340123, 1.79389, -57.1212, 345, 0.236965, 0.543191, 2.35404, 1.94121, 1.87804, 1.87784, 1.47906, 0.0407756
41.0459, -0.223013, 0.22033, -67.1352, 308, 0.627716, 0.456066, 2.32478, 1.81222, 1.72376, 1.53768, 1.37172, 0.00458224
39.5954, 0.0575012, 0.535617, -68.5858, 227, 0.208324, 0.557681, 2.0258, 1.4465, 1.28016, 1.11601, 1.10788, 0.00435702
35.1867, -0.0126707, 3.09794, -72.9944, 257, 0.235413, 0.525175, 2.01241, 1.90889, 1.73279, 1.66471, 1.28792, 0
25.2489, -0.23278, 5.72616, -82.9323, 167, 0.216215, 0.504978, 1.59597, 1.39339, 1.30991, 1.16417, 1.04783, 0
24.1149, 0.164378, 4.91354, -84.0663, 139, 0.176869, 0.618331, 2.52183, 2.51889, 1.62422, 1.46249, 1.29084, 0
19.5614, -0.198212, 2.63795, -88.6198, 137, 0.1901, 0.477107, 1.42577, 1.22449, 1.17401, 1.06687, 0.976743, 0.0021236
92.8508, 0.197374, 2.15129, -0.629677, 642, 0.258006, 0.515838, 2.69226, 2.01678, 1.93083, 1.78531, 1.74338, 0
85.3672, -0.0711899, 0.88952, -8.11332, 640, 0.273935, 0.451678, 2.40303, 2.07764, 1.85251, 1.83615, 1.81404, 0
84.5433, 0.328931, 5.75929, -8.93718, 497, 0.275255, 0.541944, 2.89939, 2.17035, 2.10245, 2.08535, 1.86286, 0.00980141
79.3176, -0.411737, 3.3927, -14.1629, 496, 0.24883, 0.525282, 3.23088, 2.10308, 1.97494, 1.54175, 1.46257, 0.0098237
69.2701, 0.232798, 4.27671, -24.2104, 413, 0.227, 0.577251, 2.35545, 2.30952, 1.86118, 1.71398, 1.70542, 0.000864048
63.595, 0.0719847, 6.1627, -29.8855, 397, 2.6666, 0.512863, 2.21105, 1.97999, 1.95399, 1.81417, 1.77272, 0.0102838
60.4812, -0.383085, 2.38746, -32.9993, 397, 0.206553, 0.570578, 2.20518, 1.77176, 1.75705, 1.63659, 1.62298, 0
58.9486, 0.0670048, 4.80721, -34.5319, 467, 0.231492, 0.449989, 2.1963, 1.80501, 1.67159, 1.41617, 1.3815, 0.00667379
56.3099, 0.379062, 1.46093, -37.1706, 454, 0.232645, 0.485431, 2.86355, 1.78585, 1.64414, 1.62396, 1.58636, 0
54.9201, -0.0191367, 3.58549, -38.5604, 345, 0.231754, 0.543763, 3.51749, 2.38185, 2.25716, 2.10861, 1.73392, 0.0110147
44.5855, -0.228285, 0.27399, -48.895, 280, 0.209076, 0.512478, 2.20972, 1.78122, 1.67009, 1.43459, 1.38898, 0.00441299
44.1681, -0.0338939, 5.50699, -49.3124, 280, 0.196355, 0.55909, 2.58152, 2.50168, 2.12419, 1.88264, 1.69586, 0
22.9764, -0.123679, 1.5525, -70.5041, 166, 0.177907, 0.450518, 1.65378, 1.49698, 1.26888, 1.21421, 1.12152, 0
18.8948, 0.488713, 6.21154, -74.5857, 89, 4.25438, 0.699809, 1.85064, 1.7994, 1.33269, 1.22185, 1.16918, 0
